step	sample_id	stage	read_count	date
Step10e_Emu_Default	Run02_soil_barcode15	15039	306	2026-03-17 16:51
Step10e_Emu_Default	Run01_soil_barcode08	17569	310	2026-03-17 16:51
Step10e_Emu_Default	Run04_swab_barcode14	12673	90	2026-03-17 16:51
Step10e_Emu_Default	Run04_swab_barcode12	9890	122	2026-03-17 16:51
Step10e_Emu_Default	Run05_fecal_barcode01	17161	135	2026-03-17 16:52
Step10e_Emu_Default	Run02_soil_barcode11	24713	437	2026-03-17 16:52
Step10e_Emu_Default	Run02_soil_barcode08	20747	360	2026-03-17 16:52
Step10e_Emu_Default	Run01_soil_barcode01	25621	398	2026-03-17 16:53
Step10e_Emu_Default	Run04_swab_barcode09	10552	56	2026-03-17 16:53
Step10e_Emu_Default	Run03_swab_barcode16	20273	87	2026-03-17 16:53
Step10e_Emu_Default	Run05_fecal_barcode20	10	11	2026-03-17 16:53
Step10e_Emu_Default	Run01_soil_barcode04	39533	485	2026-03-17 16:53
Step10e_Emu_Default	Run02_soil_barcode03	35948	543	2026-03-17 16:53
Step10e_Emu_Default	Run04_swab_barcode16	10425	70	2026-03-17 16:53
Step10e_Emu_Default	Run05_fecal_barcode10	20279	111	2026-03-17 16:53
Step10e_Emu_Default	Run01_soil_barcode09	45043	547	2026-03-17 16:54
Step10e_Emu_Default	Run03_swab_barcode21	20066	25	2026-03-17 16:54
Step10e_Emu_Default	Run05_fecal_barcode03	17075	83	2026-03-17 16:54
Step10e_Emu_Default	Run05_fecal_barcode11	18291	87	2026-03-17 16:54
Step10e_Emu_Default	Run02_soil_barcode01	42284	568	2026-03-17 16:54
Step10e_Emu_Default	Run02_soil_barcode17	23947	407	2026-03-17 16:55
Step10e_Emu_Default	Run01_soil_barcode06	53565	560	2026-03-17 16:55
Step10e_Emu_Default	Run05_fecal_barcode06	21411	85	2026-03-17 16:55
Step10e_Emu_Default	Run01_soil_barcode20	43748	504	2026-03-17 16:55
Step10e_Emu_Default	Run02_soil_barcode04	44686	536	2026-03-17 16:55
Step10e_Emu_Default	Run05_fecal_barcode09	19746	97	2026-03-17 16:56
Step10e_Emu_Default	Run05_fecal_barcode05	22191	82	2026-03-17 16:56
Step10e_Emu_Default	Run04_swab_barcode19	13554	44	2026-03-17 16:56
Step10e_Emu_Default	Run02_soil_barcode14	24481	369	2026-03-17 16:56
Step10e_Emu_Default	Run01_soil_barcode14	48043	591	2026-03-17 16:56
Step10e_Emu_Default	Run01_soil_barcode02	35059	473	2026-03-17 16:56
Step10e_Emu_Default	Run05_fecal_barcode02	20211	109	2026-03-17 16:56
Step10e_Emu_Default	Run06_fecal_barcode04	16761	135	2026-03-17 16:56
Step10e_Emu_Default	Run05_fecal_barcode04	19098	115	2026-03-17 16:57
Step10e_Emu_Default	Run04_swab_barcode15	12688	68	2026-03-17 16:57
Step10e_Emu_Default	Run06_fecal_barcode03	22234	119	2026-03-17 16:57
Step10e_Emu_Default	Run06_fecal_barcode01	14698	141	2026-03-17 16:57
Step10e_Emu_Default	Run06_fecal_barcode05	21241	141	2026-03-17 16:57
Step10e_Emu_Default	Run01_soil_barcode22	41362	504	2026-03-17 16:57
Step10e_Emu_Default	Run04_swab_barcode08	12124	53	2026-03-17 16:58
Step10e_Emu_Default	Run01_soil_barcode16	49664	490	2026-03-17 16:58
Step10e_Emu_Default	Run05_fecal_barcode07	24123	94	2026-03-17 16:58
Step10e_Emu_Default	Run06_fecal_barcode02	17532	93	2026-03-17 16:59
Step10e_Emu_Default	Run06_fecal_barcode07	22622	136	2026-03-17 16:59
Step10e_Emu_Default	Run06_fecal_barcode08	17932	92	2026-03-17 16:59
Step10e_Emu_Default	Run05_fecal_barcode17	21943	73	2026-03-17 17:00
Step10e_Emu_Default	Run05_fecal_barcode19	32537	108	2026-03-17 17:00
Step10e_Emu_Default	Run05_fecal_barcode12	22464	102	2026-03-17 17:00
Step10e_Emu_Default	Run04_swab_barcode06	24275	227	2026-03-17 17:00
Step10e_Emu_Default	Run06_fecal_barcode22	20363	115	2026-03-17 17:00
Step10e_Emu_Default	Run02_soil_barcode19	42176	435	2026-03-17 17:00
Step10e_Emu_Default	Run06_fecal_barcode23	17389	103	2026-03-17 17:00
Step10e_Emu_Default	Run06_fecal_barcode11	17642	119	2026-03-17 17:00
Step10e_Emu_Default	Run06_fecal_barcode10	15387	96	2026-03-17 17:00
Step10e_Emu_Default	Run05_fecal_barcode08	25166	57	2026-03-17 17:01
Step10e_Emu_Default	Run05_fecal_barcode16	31451	109	2026-03-17 17:01
Step10e_Emu_Default	Run02_soil_barcode18	52353	616	2026-03-17 17:01
Step10e_Emu_Default	Run01_soil_barcode11	51823	681	2026-03-17 17:01
Step10e_Emu_Default	Run01_soil_barcode15	57599	641	2026-03-17 17:01
Step10e_Emu_Default	Run02_soil_barcode10	39571	542	2026-03-17 17:01
Step10e_Emu_Default	Run04_swab_barcode22	30102	51	2026-03-17 17:02
Step10e_Emu_Default	Run06_fecal_barcode20	15469	78	2026-03-17 17:02
Step10e_Emu_Default	Run02_soil_barcode12	50143	565	2026-03-17 17:02
Step10e_Emu_Default	Run06_fecal_barcode18	19359	80	2026-03-17 17:02
Step10e_Emu_Default	Run05_fecal_barcode14	17594	84	2026-03-17 17:02
Step10e_Emu_Default	Run01_soil_barcode21	44099	392	2026-03-17 17:03
Step10e_Emu_Default	Run06_fecal_barcode06	24346	156	2026-03-17 17:03
Step10e_Emu_Default	Run05_fecal_barcode15	29163	144	2026-03-17 17:03
Step10e_Emu_Default	Run06_fecal_barcode21	16097	108	2026-03-17 17:03
Step10e_Emu_Default	Run01_soil_barcode12	55950	633	2026-03-17 17:03
Step10e_Emu_Default	Run03_swab_barcode20	24276	78	2026-03-17 17:03
Step10e_Emu_Default	Run04_swab_barcode02	22420	159	2026-03-17 17:03
Step10e_Emu_Default	Run06_fecal_barcode17	19136	108	2026-03-17 17:04
Step10e_Emu_Default	Run01_soil_barcode18	43417	472	2026-03-17 17:04
Step10e_Emu_Default	Run01_soil_barcode19	48363	525	2026-03-17 17:04
Step10e_Emu_Default	Run01_soil_barcode24	50220	481	2026-03-17 17:05
Step10e_Emu_Default	Run02_soil_barcode21	49443	593	2026-03-17 17:06
Step10e_Emu_Default	Run02_soil_barcode16	38292	526	2026-03-17 17:07
Step10e_Emu_Default	Run07_fecal_barcode10	54127	201	2026-03-17 17:07
Step10e_Emu_Default	Run04_swab_barcode17	26127	54	2026-03-17 17:07
Step10e_Emu_Default	Run02_soil_barcode13	61672	813	2026-03-17 17:08
Step10e_Emu_Default	Run07_fecal_barcode18	52014	118	2026-03-17 17:08
Step10e_Emu_Default	Run04_swab_barcode18	32833	106	2026-03-17 17:09
Step10e_Emu_Default	Run07_fecal_barcode13	62204	152	2026-03-17 17:09
Step10e_Emu_Default	Run07_fecal_barcode14	54770	125	2026-03-17 17:09
Step10e_Emu_Default	Run06_fecal_barcode24	26864	90	2026-03-17 17:09
Step10e_Emu_Default	Run01_soil_barcode23	62335	563	2026-03-17 17:10
Step10e_Emu_Default	Run07_fecal_barcode17	67693	165	2026-03-17 17:10
Step10e_Emu_Default	Run07_fecal_barcode24	76826	226	2026-03-17 17:11
Step10e_Emu_Default	Run07_fecal_barcode12	58933	267	2026-03-17 17:11
Step10e_Emu_Default	Run06_fecal_barcode19	25422	169	2026-03-17 17:12
Step10e_Emu_Default	Run07_fecal_barcode09	67225	148	2026-03-17 17:13
Step10e_Emu_Default	Run02_soil_barcode20	57893	590	2026-03-17 17:13
Step10e_Emu_Default	Run07_fecal_barcode23	76431	133	2026-03-17 17:14
Step10e_Emu_Default	Run03_swab_barcode23	75282	27	2026-03-17 17:14
Step10e_Emu_Default	Run07_fecal_barcode19	63397	165	2026-03-17 17:15
Step10e_Emu_Default	Run05_fecal_barcode13	19796	102	2026-03-17 17:16
Step10e_Emu_Default	Run07_fecal_barcode16	67435	152	2026-03-17 17:17
Step10e_Emu_Default	Run07_fecal_barcode11	54915	168	2026-03-17 17:19
Step10e_Emu_Default	Run04_swab_barcode21	59734	53	2026-03-17 17:19
Step10e_Emu_Default	Run05_fecal_barcode18	24643	74	2026-03-17 17:19
Step10e_Emu_Default	Run07_fecal_barcode22	82317	182	2026-03-17 17:19
Step10e_Emu_Default	Run06_fecal_barcode09	18686	128	2026-03-17 17:21
Step10e_Emu_Default	Run07_fecal_barcode20	64609	239	2026-03-17 17:22
Step10e_Emu_Default	Run07_fecal_barcode21	70018	124	2026-03-17 17:27
Step10e_Emu_Default	Run04_swab_barcode11	149359	278	2026-03-17 17:27
Step10e_Emu_Default	Run07_fecal_barcode15	60361	190	2026-03-17 17:32
Step10e_Emu_Default	Run04_swab_barcode01	132277	362	2026-03-17 17:50
Step10e_Emu_Default	Run04_swab_barcode03	310434	124	2026-03-17 18:31
Step10e_Emu_Default_Rerun	Run04_swab_barcode13	264145	169	2026-03-17 21:48
Step10e_Emu_Default_Rerun	Run03_swab_barcode22	627232	18	2026-03-17 22:36
