species	Run01_soil_barcode01	Run01_soil_barcode02	Run01_soil_barcode03	Run01_soil_barcode04	Run01_soil_barcode05	Run01_soil_barcode06	Run01_soil_barcode07	Run01_soil_barcode08	Run01_soil_barcode09	Run01_soil_barcode10	Run01_soil_barcode11	Run01_soil_barcode12	Run01_soil_barcode13	Run01_soil_barcode14	Run01_soil_barcode15	Run01_soil_barcode16	Run01_soil_barcode17	Run01_soil_barcode18	Run01_soil_barcode19	Run01_soil_barcode20	Run01_soil_barcode21	Run01_soil_barcode22	Run01_soil_barcode23	Run01_soil_barcode24	Run02_soil_barcode01	Run02_soil_barcode02	Run02_soil_barcode03	Run02_soil_barcode04	Run02_soil_barcode05	Run02_soil_barcode06	Run02_soil_barcode07	Run02_soil_barcode08	Run02_soil_barcode09	Run02_soil_barcode10	Run02_soil_barcode11	Run02_soil_barcode12	Run02_soil_barcode13	Run02_soil_barcode14	Run02_soil_barcode15	Run02_soil_barcode16	Run02_soil_barcode17	Run02_soil_barcode18	Run02_soil_barcode19	Run02_soil_barcode20	Run02_soil_barcode21	Run02_soil_barcode22	Run03_swab_barcode01	Run03_swab_barcode02	Run03_swab_barcode03	Run03_swab_barcode04	Run03_swab_barcode05	Run03_swab_barcode06	Run03_swab_barcode07	Run03_swab_barcode08	Run03_swab_barcode09	Run03_swab_barcode10	Run03_swab_barcode11	Run03_swab_barcode12	Run03_swab_barcode13	Run03_swab_barcode14	Run03_swab_barcode15	Run03_swab_barcode16	Run03_swab_barcode17	Run03_swab_barcode18	Run03_swab_barcode19	Run03_swab_barcode20	Run03_swab_barcode21	Run03_swab_barcode22	Run03_swab_barcode23	Run03_swab_barcode24	Run04_swab_barcode01	Run04_swab_barcode02	Run04_swab_barcode03	Run04_swab_barcode04	Run04_swab_barcode05	Run04_swab_barcode06	Run04_swab_barcode07	Run04_swab_barcode08	Run04_swab_barcode09	Run04_swab_barcode10	Run04_swab_barcode11	Run04_swab_barcode12	Run04_swab_barcode13	Run04_swab_barcode14	Run04_swab_barcode15	Run04_swab_barcode16	Run04_swab_barcode17	Run04_swab_barcode18	Run04_swab_barcode19	Run04_swab_barcode20	Run04_swab_barcode21	Run04_swab_barcode22	Run04_swab_barcode23	Run05_fecal_barcode01	Run05_fecal_barcode02	Run05_fecal_barcode03	Run05_fecal_barcode04	Run05_fecal_barcode05	Run05_fecal_barcode06	Run05_fecal_barcode07	Run05_fecal_barcode08	Run05_fecal_barcode09	Run05_fecal_barcode10	Run05_fecal_barcode11	Run05_fecal_barcode12	Run05_fecal_barcode13	Run05_fecal_barcode14	Run05_fecal_barcode15	Run05_fecal_barcode16	Run05_fecal_barcode17	Run05_fecal_barcode18	Run05_fecal_barcode19	Run05_fecal_barcode20	Run06_fecal_barcode01	Run06_fecal_barcode02	Run06_fecal_barcode03	Run06_fecal_barcode04	Run06_fecal_barcode05	Run06_fecal_barcode06	Run06_fecal_barcode07	Run06_fecal_barcode08	Run06_fecal_barcode09	Run06_fecal_barcode10	Run06_fecal_barcode11	Run06_fecal_barcode17	Run06_fecal_barcode18	Run06_fecal_barcode19	Run06_fecal_barcode20	Run06_fecal_barcode21	Run06_fecal_barcode22	Run06_fecal_barcode23	Run06_fecal_barcode24	Run07_fecal_barcode09	Run07_fecal_barcode10	Run07_fecal_barcode11	Run07_fecal_barcode12	Run07_fecal_barcode13	Run07_fecal_barcode14	Run07_fecal_barcode15	Run07_fecal_barcode16	Run07_fecal_barcode17	Run07_fecal_barcode18	Run07_fecal_barcode19	Run07_fecal_barcode20	Run07_fecal_barcode21	Run07_fecal_barcode22	Run07_fecal_barcode23	Run07_fecal_barcode24
Streptococcus sanguinis																																																										91.79457438685951				16.999999999999858	22.00027544781761			629.9999952520982		19.999999854173133			12.957615470248127	18.004387921789068		10.575824948301653		15.999998997429195	9.999999999999133	44.00081617807207			478.99999999110634				69.99921618788727	25.000000709013747		28.0		16.999999999998142																																											12.728355944860072											19.38011620419271	3788.2068023313677			
Streptococcus sinensis																																																																		19.000609916781908					33.0																																																																										19.001841626605536			
Streptococcus sobrinus																																																					25.0																		198.0										31.0															16.0																													256.21720027687223																			10.000192407582393			18.0	
Streptococcus sp. 1643																																																2.0																																																																																																				
Streptococcus sp. A12																																																																																					90.44819006811629																																																												361.02162489660776		14.48210370280074	
Streptococcus sp. FDAARGOS_192																																																											24.0																		4.999999999999999				35.81406828751446														32.66890027725207				66.78640181486173													112.7110946017265									43.00190107841543											12.0							30.319964266985842	17.452612118172752							19.59071694325552	
Streptococcus sp. LPB0220																																																																							13.524403832327256								13.480100759566204	26.999999999996266					10.019898743682647	17.999999727573517	11.999999999996348								82.14291955006591				62.99999971320103																										124.35504065945372	42.82960294194085													77.29625708248761		40.11876351572589			75.7920478933621			17.517896297199265	
Streptococcus sp. NPS 308																																																										21.407203315010168															34.426887642264674	18.927454330961076											14.37760530606061	26.281820288346637						11.000000666241595																																																					470.6906256521905			
Streptococcus sp. oral taxon 431																																																																		321.51665082491564															13.695449331241115											14.002363250690994																				64.0																																	24.71072663395425			
Streptococcus suis																																																																																		48.0																																																																		
Streptococcus thermophilus																																																						1.0																								21.166945210378927	44.0		21.16703523577055	15.925413837406365																	20.522315637078574	122.59709911409573									33.551063191625126						16.42864805395114										113.27814483382568			18.427250217502166									16.0229813204761		113.69423182125912		20.291325803180413	13.727588931424467		62.59052225695071			29.94551702545654	
