genus	Run01_soil_barcode01	Run01_soil_barcode02	Run01_soil_barcode03	Run01_soil_barcode04	Run01_soil_barcode05	Run01_soil_barcode06	Run01_soil_barcode07	Run01_soil_barcode08	Run01_soil_barcode09	Run01_soil_barcode10	Run01_soil_barcode11	Run01_soil_barcode12	Run01_soil_barcode13	Run01_soil_barcode14	Run01_soil_barcode15	Run01_soil_barcode16	Run01_soil_barcode17	Run01_soil_barcode18	Run01_soil_barcode19	Run01_soil_barcode20	Run01_soil_barcode21	Run01_soil_barcode22	Run01_soil_barcode23	Run01_soil_barcode24	Run02_soil_barcode01	Run02_soil_barcode02	Run02_soil_barcode03	Run02_soil_barcode04	Run02_soil_barcode05	Run02_soil_barcode06	Run02_soil_barcode07	Run02_soil_barcode08	Run02_soil_barcode09	Run02_soil_barcode10	Run02_soil_barcode11	Run02_soil_barcode12	Run02_soil_barcode13	Run02_soil_barcode14	Run02_soil_barcode15	Run02_soil_barcode16	Run02_soil_barcode17	Run02_soil_barcode18	Run02_soil_barcode19	Run02_soil_barcode20	Run02_soil_barcode21	Run02_soil_barcode22	Run03_swab_barcode01	Run03_swab_barcode02	Run03_swab_barcode03	Run03_swab_barcode04	Run03_swab_barcode05	Run03_swab_barcode06	Run03_swab_barcode07	Run03_swab_barcode08	Run03_swab_barcode09	Run03_swab_barcode10	Run03_swab_barcode11	Run03_swab_barcode12	Run03_swab_barcode13	Run03_swab_barcode14	Run03_swab_barcode15	Run03_swab_barcode16	Run03_swab_barcode17	Run03_swab_barcode18	Run03_swab_barcode19	Run03_swab_barcode20	Run03_swab_barcode21	Run03_swab_barcode22	Run03_swab_barcode23	Run03_swab_barcode24	Run04_swab_barcode01	Run04_swab_barcode02	Run04_swab_barcode03	Run04_swab_barcode04	Run04_swab_barcode05	Run04_swab_barcode06	Run04_swab_barcode07	Run04_swab_barcode08	Run04_swab_barcode09	Run04_swab_barcode10	Run04_swab_barcode11	Run04_swab_barcode12	Run04_swab_barcode13	Run04_swab_barcode14	Run04_swab_barcode15	Run04_swab_barcode16	Run04_swab_barcode17	Run04_swab_barcode18	Run04_swab_barcode19	Run04_swab_barcode20	Run04_swab_barcode21	Run04_swab_barcode22	Run04_swab_barcode23	Run05_fecal_barcode01	Run05_fecal_barcode02	Run05_fecal_barcode03	Run05_fecal_barcode04	Run05_fecal_barcode05	Run05_fecal_barcode06	Run05_fecal_barcode07	Run05_fecal_barcode08	Run05_fecal_barcode09	Run05_fecal_barcode10	Run05_fecal_barcode11	Run05_fecal_barcode12	Run05_fecal_barcode13	Run05_fecal_barcode14	Run05_fecal_barcode15	Run05_fecal_barcode16	Run05_fecal_barcode17	Run05_fecal_barcode18	Run05_fecal_barcode19	Run05_fecal_barcode20	Run06_fecal_barcode01	Run06_fecal_barcode02	Run06_fecal_barcode03	Run06_fecal_barcode04	Run06_fecal_barcode05	Run06_fecal_barcode06	Run06_fecal_barcode07	Run06_fecal_barcode08	Run06_fecal_barcode09	Run06_fecal_barcode10	Run06_fecal_barcode11	Run06_fecal_barcode17	Run06_fecal_barcode18	Run06_fecal_barcode19	Run06_fecal_barcode20	Run06_fecal_barcode21	Run06_fecal_barcode22	Run06_fecal_barcode23	Run06_fecal_barcode24	Run07_fecal_barcode09	Run07_fecal_barcode10	Run07_fecal_barcode11	Run07_fecal_barcode12	Run07_fecal_barcode13	Run07_fecal_barcode14	Run07_fecal_barcode15	Run07_fecal_barcode16	Run07_fecal_barcode17	Run07_fecal_barcode18	Run07_fecal_barcode19	Run07_fecal_barcode20	Run07_fecal_barcode21	Run07_fecal_barcode22	Run07_fecal_barcode23	Run07_fecal_barcode24
Sorangium	114.78407163080713	59.35733575900521	58.86117926496829	170.46208581093867		265.5089406689592	132.29042983197138	62.42921491862218	136.77229048310187	43.98591505791253	65.25655724933274	71.39431184453281	34.045032974365036	70.96494315493962	425.6183166763505	287.026449647731	39.57644549700175	97.62140172485098	169.59226962217159	92.6414583970287	103.05108570642835	95.51293893428291	234.3694121857303	200.00583529635708	142.5527176879903	122.56800793541636	100.10898748413813	132.24058902820565	40.93273429088784	23.000000000000053	38.614323940512364	32.217755345836956	25.312955881886953	75.67259560083913	46.91369485970663	61.41672045872097	51.06191095119671	64.30696147848562	89.3013066492907	124.5978632951922	27.26398783099112	159.47370051663322	108.9226809882408	45.96682740653754	148.02212321588425																																																																																																							
Sphaerobacter				18.0								44.960189305971724			53.38257576931366							20.999999999999726						21.0									20.000292416393297			16.000000002018812		18.913867706547318																																																																																																										
Sphingoaurantiacus				16.00000058477006		33.01491571396134	18.000000000000004					29.59725552366739			53.3369474354326	17.000009674462703			15.995993820857162																																																																																																																																	
Sphingobacterium		57.93516245750505				30.353282747113575			46.149046456834924			53.765627046793384		24.94523774115809				81.51961105153157	67.5914285619546			32.529937734211394		30.51994762337491	54.0004657908804							56.48670821335763		47.3345636364172								45.771416263833075			117.61585524603498																															26.0																																																																								
Sphingobium	42.209122061074936	141.0	82.32460616545501			42.00006045433084				16.0	331.2470372826541			487.5150251762878	19.00055203574929			20.24588857787653	274.0000000000002			53.51447869267915			229.3235482619967	77.2928161059552	57.99888080404893	40.0	246.01461029184335	61.0		63.00000000002467	42.0	358.11194696307206	88.99989287183075	153.69778558831956			38.802321906673455	40.00576204872577	177.73093940917698	55.00955448051998	38.00000020692718	597.7825564735829	55.039191416857065																																				15.0																																																																			
Sphingomonas	272.5947810056168	170.56330147572177	432.29704489216726	297.71533240405404		354.8693361326842	396.7166140020477	62.0	263.0703080266762	28.0	506.46450277470734	299.95909475765467	80.00000000000001	291.3307186538916	1696.122019434779	516.1609463244147	54.00000000000001	334.90664665042885	368.22063153768147	398.95865908305524	418.9587718475017	693.8843850527443	731.2990783578122	525.070055880395	439.67439292293705	232.70718435865672	208.87957111777607	564.1537125801217	72.00000000017275		14.991894639041321			26.0	80.00677842181999	144.0	482.16897309702006	168.60016815890887	383.30985483342033	91.0	63.28926711966048	228.04778024495113	108.00131082256615	664.3334622448065	460.1579070659532							13.0		4.0													34.0		30.0		593.0004533917819		88.0	49.0		49.0		53.000000000000014			102.0	26.0	44.0	31.0				106.00000000000003			15.0		11.0																																																							
Sphingopyxis						26.906940116860003	27.0				408.7577096097998			17.00000000751595	57.31334403878448	219.10033878824206		74.9976197924689	43.0000000017488				35.978959988300254	20.0			82.99999726197495		119.03845609873738	21.0						379.668763459157	171.0079769442949				66.0			37.00000000000613	182.99972888268036		1.0																											25.0				10.0							10.0				18.0		15.0	13.0																																																								
Sphingorhabdus							44.000023667989204								35.0	30.051980448136906			337.00068030665733																																																							20.0																																																																										
Sphingosinicella	46.85097112739769	46.4368327512323		40.283911083984364		21.126203649312483	25.283151733758825		37.92969197332406		51.25412666305154	78.70498298731555		59.283899467130794	210.6758482106165	18.031378680143842			46.739168939483115	58.284943645138426		34.11510792235835	27.63676798138768	20.49394463660913	31.959802734224052		27.12048969998425	34.957792536244554							14.990926961421405		30.54684527855319	19.399831841091164	41.690069297044104		22.00000999360672	30.505273655079456	22.43947559348383	39.40654682008842	18.82666379922224																																																																																																							
Spiroplasma							37.0					23.0																																																																																				11.0																		24.0					18.00047024883398															38.84754010609929		76.11459541700717												49.93540971818799
Spongiibacter																										21.31382522717408																																																																																																																										
Sporacetigenium														10.0											48.00000000000001		14.999999999899833	45.99999999999942						14.999999999900039		12.999999999999998	17.0	10.0		98.0																																																																																																												
Sporanaerobacter																																																																																																																																					19.828658676716564															
Sporichthya												68.42756356512417			20.37175682662711																																																																																																																																					
Sporobacter														35.03821167865183																																																										17.014255269906688																						35.14028511495695	23.605391926510904		28.857530728341626	18.114706283165948			20.16053938855393	30.06846965384067	46.66512630602824			30.00651616269718		52.86993260083877		14.91865750995646				45.08586853175511	14.320621903387694	74.08888548315677	82.7799574508915	31.900052982429838	169.04792099128508	114.65672805770022	45.83586376821024	258.1932252366283	24.5582484103138	133.4306838062816	12.254517573560074		171.8605644884592		33.22324828551714	29.233702573341297	23.1010527091296		50.778755621010674	167.9341631410844	19.582578481142107	306.77840404205983	82.47903784435162	107.6806952400498	36.57895100435434	90.74300096247968	23.954781076909477		74.51475953898127	267.81144394041837		94.94832762152994		220.3361769411433
Sporocytophaga	16.856597553547953			35.90353424796874		14.242767362997249					15.138464542129777							21.453517441271764		13.000293237229716					27.002249829792248	14.01431383050314			15.097854335786359			12.0		12.04484844123276		18.000771104126624	19.999999999978847			21.99849781873336	19.619893917812366	12.03292552316125		42.97932156044131																											15.999999999999998																																																																													
Sporomusa														46.0																																																																																																																																						
Sporosarcina	134.5125737987088	184.2551402625429	20.0	49.00000000000009		31.0		51.99999999999942	243.9693818308814	16.0	174.49478609628505	62.999999999833925		106.57348758783928	66.00337293714233	19.0	29.0	39.99887050234951	45.0	284.8922370114335	102.74539695313423	172.63784585816282	70.42072379320061	69.97423066279774	144.85754215479602	68.9999997380802	141.49877004818612	127.0041181779134		17.0	27.0	30.0	17.0	119.99999885446404	48.999998405609574	27.000000000006136	151.40935918866717	211.42604719312737	88.99999999999994	246.20358429498796	115.82461766456113	215.73350143227043	646.7737379593107	436.65159229156853	103.17758976980728																											12.0									14.944078128000626			15.999999999999998																																																																
Stanieria																																18.354802531492016																																																		11.0																																																																		
Staphylococcus																																															127.0	19.0	282.0	138.0		371.99999999999994	32.0	647.0		3473.0000000000005	289.0	4105.000000000001	9034.0		9.0	3056.0	1285.0	537.0	2049.0	3406.0360030172587	90.0	1975.9782499888513	703.0		12122.000000000002	1235.0	257.0	897.9999999999998	1725.9999999999998	8719.000000000002	116.0	4942.999999999998	5056.0	819.0000000000001	17082.999999999985	376.0	241814.00000000006	230.0	6969.0	2444.0	18487.99999999999	10603.999999999993	6293.000000000042	2701.0	55168.0	24166.99999999998	114.0																			118.0																																				17.000000000000348
Starkeya												15.000452216243715			36.80863623827217	39.914810127354336																																																																																																																																				
Stella	18.23205688670604			52.60447366994347		93.77703421072025	25.65822182670945		49.81434655339743		19.720004068740185	42.284172784242635		37.40496419088144	40.46184365248321	61.772785011382474		30.869602940873023	38.30143692828875	20.84451062808089	35.02173807662866	36.64638539536737	39.5226783120282	18.97569587662881	75.242791628496		42.53498481655426	105.0697203108572		16.004938206672595				30.12113060611117	31.934981917276893	45.04293866276027	44.26646468085017	55.1989679837793	33.54249675168563	72.45101953951816		61.78791071850958	33.02124951024712	17.896321290955587	23.874540935051886									1.0																							0.999999999993824																																																																							
Stenotrophobacter	172.00000805178246	312.0972892564559	108.99999999999999	343.9000829138033		311.60619409629186	183.02116714681264	159.00000000000006	282.659975619542	48.0	212.0000000000608	245.316628435814	40.000000000000014	105.77773009346873	287.89416716361035	277.28735079475746	125.99999999999997	302.9697469948248	580.7982874376138	426.82960410518746	151.81174493322857	250.46074186971774	140.81220422361815	147.2571044307086	237.71581415291993	107.32279856201177	237.80209703582662	334.0034577447431	75.0	51.0	67.00000000000001	81.36702782833062	121.57901202577317	204.4564472984019	237.49920793440225	189.21833074397242	804.7752247580516	250.04931740283692	80.50886393713745	289.0986747701887	117.21236876504244	352.88474564934904	153.00000000022425	306.2264287714604	283.1446939352222																9.0										49.00087415092722		26.0			34.999999999999595					35.0	12.340354428855505																																																																		
Stenotrophomonas		48.0	28.0			763.4055501218468	117.00000001242037	28.0	35.00000000409601	18.0	1111.8733755942828	27.0	16.000000000000078	294.9360940649958		541.592090389822	228.00000000000006	637.188945016243	319.000075919168	604.0000000867611	62.02969836312161		59.67898151887994	64.09450873878285	14.000000000010694	40.0			185.00088503969724			41.93903598804914		49.00000000000101	91.50523465666828	120.98519156918184	162.4399130659764		23.0		187.01173820166045	60.99999912707515	15.000000000000002	687.9854312533917	1440.1491670206528																										24.0	20.0		16.0								23.0				63.99999999999999																																																														
Steroidobacter	70.31008852681816	106.23288561373013	59.66604199557224	146.1658560254092		154.9181459970638	168.5496119989862	75.82215871164362	131.0139269520231		104.81250975728646	368.28815447396335	88.20065049783427	70.80866565547436	125.23014898494492	219.86672666238866	36.581692887386495	142.8123037161735	128.25779719211224	95.55641557643766	245.98781203080574	63.84248254109622	157.281316760562	170.41997046959918	146.5892089022179	150.25677471400192	156.15154494010392	378.10849752427026		12.043511645636046	12.883152513369572	42.609329145443944	28.342649844738204	124.38814330732421	142.6605046001238	354.87012995478335	196.68588409405692	59.265213383124575		131.2914738451212	14.454970727542975	148.27912134049558	76.06788204031037	50.91461466392753	550.3994180559732																																																																																																							
Stigmatella	70.08323655089521	62.416047982589	33.00581973494149	103.97625597564941		107.26144861798402	76.02380661646222	60.60099549956614	100.23182408621632	18.00282038048219	93.84765498477518	131.04725007995737	43.0	75.63392133968121	209.90232818529773	78.26299999806787	32.01842697335873	80.87905058439456	79.9361653231661	105.06672819100581	41.454534082075355	82.32169335174422	57.428696791881286	43.98995706754005	99.37910168230236	36.001620458477	82.05359345782905	110.98253063384098	34.9861254367029		18.000000070221454	21.015574354084173		53.56372884290594	41.31710614624672	46.011868501022526	57.220911492881115	60.73964858421031	61.93528521369106	93.6123613630266	34.9893987714206	102.04332663820641	71.94707402408088	42.21475937533005	44.49614167629941																																																																																																							
Stomatobaculum																																																																		14.999999999999998																			17.0	10.0																																																											22.02580508547076			
Streptobacillus																																																																		12.999999999999998																																																																																		
Streptococcus																																															38.0	4.0		24.0		25.0	25.0	15.999999999999996		58.00000000000001		1009.9999999999999	24.0			106.0	308.99999999999994		24.0	5022.963996982742		133.99999999999997			10140.999999999949	632.0	303.99999999999994	252.00000000000006		74.0	26.0	163.0	168.0	119.00000000000001	1049.0	505.0000000000001	100.0	95.00000000000003	920.9999999999995	2330.000000000007	80.00000000000001	41.0	11.0	47.0	24.0	63.0	37.0		513.9999999999986	48.0	23.0	13.0	238.00000000424504	189.99999999999994		17.99999846439728					46.00000001015014	15.999999999999998	63.999999999999986			385.0			88.00000011004616				12.999999999999998	16.0	43.00190107841543				1396.3011401522306	146.0		53.1165816365054	347.00000490561325			188.0	621.43043038496				43.99996422710742		992.3661854921705	55.532693032872324	152.77761805658946	48.999999999999176		1049.5754935575146	20515.71411854893		167.00000000000003	18.00000356719395
Streptomyces						13.00001846183105	29.0		20.276793167687064	17.0		114.1270257687036	11.0		14.01891584968898	19.000000000000906		31.000000000000004	16.0		35.0	48.0	70.00000000000001	47.0				15.000000000000538								206.99999999999994									42.000000000010175									1.0																																																																																														
Streptosporangium															15.0																																																																																																																																					
Subdoligranulum																																																																								24.997234009353317					4.0										57.999595305435065											23.712179084382445				15.414304321576008												12.789816164148931						12.00173733655452		27.584113703204807	13.693563048915284	20.55800331971664			26.191676660896878	12.22815116010124						37.01541406624621	14.03444849676842	28.061679060806046	35.203497166296785	37.022647584536024		35.16770131018652	12.450744869719882	11.878306916312333	82.00449466146138	61.87404699910344		200.77004118088104	15.921619137578334	44.86412010846694
Succinatimonas																																																																																																				27.000000000260147			29.0																																													
Succiniclasticum																																																																																																																		57.0																																		
Succinimonas																																																																																																																																							26.7890445482032													
Succinivibrio																																																																																													46.0		43.0	28.0					17823.993444820742	46.00000301283247					3942.996979181302			8034.095284222932	1020.905110566268		1.0		6231.007728731071				6649.0975804368245			3858.914159161152	6355.726281359282		8497.190284058095			2901.302358400645	14.0				44.0	16696.405970762797	10089.42891395805					168.96923940027858	13.0		22723.065258409777	5631.447460569739		2944.009081486331		
Suicoccus																																																						1.0																																																																																														
Sulfuricaulis															15.999984645199845													16.000000000554394																																																																																																																								
Sulfuricella									12.649215257740266																																	14.893663992691224																																																																																																										
Sulfuriferula																																															1.0																																																																																																					
Sulfuriflexus																											29.00915078908277							27.000001406068566																																																																																																																		
Sulfurisoma	63.11766238728382	38.352271966857344	15.87304347777856	17.57855377504534		46.17695404176716	41.856331127061296	46.20141675719138	135.90061710357256	13.75499684964034	43.07551038466181	31.1130596647575	20.34329991365921	45.22463260014464	52.529003189734276	22.519856787949358	36.19222456996569	35.291554748901895	84.29550048389244	81.06755468648328	26.515462694834017	39.125763844503076	36.77401720497497	64.71422374588279	76.5121207790811		20.206347329424986	16.071128017922124						25.490337890262843		11.471416736670728		33.890832353223765		11.258181953519028	18.292005305093607	88.65012025704212	67.62840469290761	25.843662895370077	23.969181043011407																																																																																																							
Sulfuritalea	84.94838285356029	94.9689193299621	44.179505596118986	59.52330147622281	41.01680027121192	112.92527070896708	131.826601549178	73.59001444282205	206.44776067625904	25.376945068165373	90.239750315285	85.74715130879436	29.3453271317356	75.60559923002714	32.63275050467944	57.40386190579994	84.29315923348638	76.27857839258051	171.2420149118193	128.61661923168757	24.983095847682648	108.85424605128306	61.44553403667574	49.73702307272157	155.08020390867526	53.312293197843196	111.306895100429	42.688832268853325	22.471683604614306	15.561539784989323	37.380152178698026	28.78437315876679	47.2794708110602	212.55573424200142	60.58753962317864	160.20426922542558	116.99931701799238	42.35625729308443	14.769228975269446	96.72077780208716	43.625572645636524	169.82804089931128	78.42133313290485	77.56753856588426	39.34698345492169																																				25.999999955585178																																																																			
Sunxiuqinia																						12.0																																																																																																																														
Sutterella																																																																																				22.0											60.0		34.0	104.0		41.00000000000001		17.0		68.0						19.0	255.96909008440372				60.0	14.999999999999998					29.99999983378301							68.99995743475472							47.929169624397026	17.001784329606398	226.1449796231793			159.0000000031895				73.0		22.000000000000053		19.0
Synechococcus																							16.470203956704133																																																																																																																													
Syntrophococcus																																																																																																																																						12.603404316807644									11.12178118801365					
Syntrophorhabdus				14.987769233026409		22.009745716703677			20.560816032358677			13.836567875823832		23.78898513600678	25.291477609108068			18.453656755294105	45.239846970578746	26.490317265441192		17.162204164716478			28.399853348270888		12.398456201573296	18.461517835062853						17.10229523030543	19.64897536482898		26.003910965682106	15.542948725179713				30.06256580497828		14.883339532019095																																																																																																								
Syntrophus																				12.033954690897794																		10.855137824131047																																																																																																														
Tabrizicola																																		39.00000000000001			111.99999931474372													21.0																										31.0					55.40747591276946					106.0							19.0																																																							
Tahibacter						18.98768112986329															19.0				31.000443217345246	250.0001398124139	66.0000000000001	34.314054351734015	35.000000000000064		45.0		21.97733102543612	28.000001809166225	65.99964614836134	75.48300218595304	83.00004736585595			20.982123086632804		11.000000000140398			16.219088773805435																																																																																																							
Taibaiella															13.017579096847374												12.999999999745187	18.0	16.247966200378258																																																																																																																							
Tannerella																																																										28.0								11.999999999999998																																																																																		
Tardiphaga						81.27978499661845		23.99980402793746	10.28837844536157		53.24695654661955	20.690768097288274		15.983279033757382	25.793857407971274			28.441225792009433		13.55626678075287	25.078602823755002	23.514533490920357	150.28801008380353	114.57144560521736																				18.272758714671856	72.68244089442882																																				210.25679788861348	10.623309361646454																																																																		
Tatumella																																																																							12.0						5.0																																																																							
Tellurimicrobium		16.902710743544322		11.091142837594298		11.086788740395992			12.327582986347732			13.632804096039633							13.108030876175516	19.422730987283074					42.34016504364407		22.23264345781646	39.428150659052136				14.632972171669376	15.420987974226835		11.601672314897911	25.781669256027662	74.83300375280031	74.94997795391212	11.555220763761598	32.74882834206264	12.78763123495759	21.341240270652413		19.872177224372827																																																																																																								
Telmatocola						10.00035236489855						13.99997137300592																																																																																																																																								
Tepidibaculum																																																																																														14.616839465699227									26.580147310257804																																14.023713735176614	20.101759861522005								18.57892464926124				
Tepidiforma				28.0		17.0			30.000017749446783		15.559016638049195	177.23971683681256		12.0	45.99999999989967			15.000000000000204	18.999764156188718	26.000122889482164	11.0	15.000000000000277			13.989418095734472		21.0	38.0								21.89808010716477	33.999707723708546	13.0		13.996345839281295		34.08621876389442	19.999999990288654	13.999999999622302	11.0																																																																																																							
Tepidimicrobium																																																																																																																						16.87342790011144	14.999240577697707								116.08998772752597						40.75583841332047															
Tepidimonas																									14.411799146796115												11.307733844028752			13.781010310225804																																																																																																												
Tepidisphaera	102.90969668394432	125.0	58.00000153631311	284.0		283.00000014198747	116.00000000002905	121.0	263.99991050694456	37.0	309.9999732702381	544.0	29.0	339.0	648.0	239.6805707740669	56.0	133.00000005577232	302.9999999999968	340.9998046148192	114.00000070617918	190.99999999882743	136.00025123876335	87.0	204.00000024125615	50.00126848421125	85.00012589644284	327.99319344525316	38.0146952688977	11.0	24.0	31.0	29.000000000012122	65.99364592894095	97.99999999149648	72.06797913917076	415.0016160656678	255.00000939292948	172.0	123.00000000575669	62.0	189.0187938799657	105.98947418321356	138.00000000000003	135.0																										18.0										26.0		11.0																																																																	
Terrabacter												31.823350648206077																																																																																																																																								
Terriglobus	20.116984268595207	43.48633622046792				28.150422881733284		30.617134642164807	48.32684847619363		30.33846617072273	42.544611876140806			51.827483223244826		18.27999397450609		29.5098757930048	63.8338974767095		53.24174160036932		15.77358605503699	50.31245959059744		38.198676878418354	39.05110944218417			14.249224643296506			26.759623183243807			27.890142101636098	32.56396228340142	22.07491402301105	43.23875191139264		73.17987739504399	29.34663232401788	20.635348615732475																																												53.597805188774934																																																												
Terrimicrobium	22.21833593147989		26.59151928365936	14.068136544712011					11.117419769956868			32.641505358961325			42.51742124278348			15.000308717235484	13.000885224341838	18.940095561434948		29.547398075671914	16.999878343409033	13.954315735202913	36.832138214956096		76.73692974572738	18.352423685070182									20.99714260051989	24.644848703704128	25.346670599100648			29.454742737580823			13.000000000243585																																																																																																							
Terrimonas	399.8042407741159	366.24456577896876	174.38106074581717	242.14484193919907	48.78382410088202	725.0522485989563	719.0212540305956	232.1860252647844	921.926303325428	141.48358953241026	368.6073568833711	285.8228406842231	144.47390061662009	303.8436098281924	701.1169090056152	389.5668566851154	315.1424136469737	607.9237866971802	1158.655444154156	571.9852167665479	190.41934168858035	639.3064973110288	433.60628655443776	449.6631353729306	606.0904045187419	375.16649214043576	494.12549611265877	393.8432947153619	218.02285982766185	54.12237686720779	149.6130893037174	154.03795801789443	202.032655850938	474.30763912478386	248.5207562954962	320.2962172932516	578.4464380535692	297.45186088340233	104.2772544119295	369.0134290724758	153.63063068683041	775.0605435718352	566.5507058706002	408.7995685642278	170.75056476734886											14.0															36.11218192943589										17.836202867283113																																																																			
Terrisporobacter	30.997403651248888	50.99192705407716		11.996995408842105										85.04825277913766											19.991913188038325	50.00000391820269	14.591325957510946							11.82611173362648			11.422388441588799				21.000000004135387	235.00058905279624		20.000042789435092														19.0													38.15691623729157		12.0										23.999999997156	23.0												24.315513471611997											18.060773256600008	17.999978499623502	178.961734203734																		158.04364089166168	75.913031152342	34.251414824019086					78.67361025606262		49.120491781177215		14.999083279463004	12.493823352748194			25.793819300543433		964.0753298856318				50.037825641267595
Tessaracoccus																																																																																				10.0																																																																
Thauera																											24.839209458308893																																																																																																																									
Thermacetogenium									38.87428941884487			15.35379730376178							38.084067215094315	24.930828434945155					28.044534429050284		22.00000000000001								13.0		28.99999993676396	27.002766633424862				26.955869996153154		20.000000000000004																																																																																																								
Thermaerobacter									49.04580115827895						44.86253475512284					27.050386172158042																	20.00144856467366			15.997872541808512																																																																																																												
Thermanaerothrix												19.01243169133595																																																																																																																																								
Thermoanaerobaculum	51.95878122204051	63.03746133961397	27.58159733677693	101.67343319492494		102.15015042434756	74.03612235039958	72.83702522045486	100.64514283988431	12.037013992116965	49.62892154228296	70.6649828853379	17.0139554551858	33.51222280211943	96.89872615686306	52.689515553714784	37.882718331125155	58.339150939086345	135.2951907254085	127.29539222194441	45.730651297911855	64.55356841234902	27.903670756316327	40.24708216185945	35.989838048589284	20.618588941851307	23.06684708428913	64.47891871413665						18.945691657465748	23.727207886042056	35.68522061839712	23.178847687299424	39.612326929570116	24.849751040227968	66.19853300707602	22.22981737820519	127.17871629038315	57.56029689827846	66.59695338711494	40.22316887840193																										15.10714877651372		11.90686322222422																																																																											
Thermobaculum												61.95373399923231																												14.003654158649864																																																																																																												
Thermodesulforhabdus									21.94827450768543		23.76487822778684									24.40851609545628		20.711802976642105						15.537181417738063												45.985802049960384		28.66406801669251																																																																																																										
Thermodesulfovibrio									20.791088301521057											38.43536211640879																						29.8917464401476																																																																																																										
Thermoflavifilum																									15.394995302329997		17.28786097850999										22.703772716075722																																																																																																															
Thermogutta				14.823127975592616					19.016657108109747										16.975103169998654	16.00434922904956																																																																																																																																
Thermomarinilinea									21.99999849111462			53.010377624221114								25.999993974216967																						24.98197294328851																																																																																																										
Thermomonas		66.33675943057395	13.352699769871965								42.29522152483733			28.85364027482078								13.918815306707726				143.12859126869822	65.21543294678861		174.49850737104902		16.281614797708887	98.51713904603608	49.528308775948986	140.58414508534898	81.13441948437428	46.6325088276033	642.3050622941814				64.0551555760469													1.0																	29.0					39.0	6.0				13.0		68.00119017599731	22.0																																																																
Thermostilla	36.519573476115156	36.7377571937485		70.8555949340392		58.38433115144873	38.60691687594429		69.42047547911318		33.081233672048754	147.57433707724792		35.688768169838035	98.11373841271364	25.751841997589327	19.251068259634334	24.17607477586373	49.05211151097161	36.772816870605006	16.989827865415887	20.56751382615544	23.59224151169144	20.84598855666453	48.92304173876069	50.13301079275918	115.3655668069238	70.42203863322112	24.146865571792283		22.865104038779396	59.84881062211727	20.581965653879614	130.85226265461168	54.400208027405945	71.85445442182822	108.6306699469194	29.7931279798364	18.688414895970766	68.87746172967418	11.157282259281779	51.216873776872575	46.352017589394286	26.2602976656414	22.26528496032847																																																																																																							
Thermotomaculum	22.79708747388643	25.01034860571266		25.279663401159905		34.95445515525718		18.99685433076345	29.96642237506791		18.000133315127368	104.60722323738452		11.981851949323573	31.990601011998052	20.533452415250032			15.020855877256851	39.80526970083357	11.000007681356704	16.999999999831743		22.00745681039736	32.61354622934155	18.000007013901275		18.967650017843628	47.3862108747797		17.77670060387034				16.62947332869861			12.466103440380314	16.00000100944534	56.2719189751644		34.00821619781636			16.022320521050492																																																																																																							
Thioalkalivibrio	33.53100188997688	17.347956702181992	18.997133170167846	69.69487816080387		16.38073477573694		24.000002074249572	25.790456344803328		21.87675567404336	101.9482748386862		19.00004549113288	51.00000000000066	17.957852390011166	23.000000001456105		26.015500445291877	32.000000005428994					40.59598214105814	16.923485313129625	55.50804790110429	43.74954276790759	19.69854823077786			11.033485270083652		58.34265612335866	42.97299532552351	84.09025488074752	65.13608693917693	28.742090842642988		31.927070533790026		39.714210662468034	27.92415419043716	19.214653503874324	40.90740372245124																																																																																																							
Thiobacillus						26.889820236051502		14.310567491397707	30.41117871067198		23.471352939637928	31.678266804554188		22.67651061113428	18.205981858613857				28.598424176403622	19.5926125146712		32.61603682655096			23.426999934598182	18.32985265156061								28.212115258233446	12.033643876872564		121.8281281541878	18.776161091983848	18.66056027032428			20.988857229996487	17.594340814959853																																																																																																									
Thiobacter	37.86850090814025	44.54935290443746		29.368300152553182		58.76255775015459	42.52943270182353	48.65605426231986	73.67426113440679		46.749418902709245	36.806323690756784		56.0500760716924	33.59272741412481	53.946248238938075	43.96255283254872	46.81458161165746	61.81370139080882	66.01252935553329	46.31357443666065	33.07736175400593	65.55553963093189	40.776559483646366	85.23667181225441	28.994787801996104	43.1628040980504	45.54245497143315			29.274848485550553	28.247955003316733	24.517322886683797	58.600431163600256	38.01452675116253	78.77900818895765	79.88912261035938	27.723518340703425		63.5048743748425		74.17512048529977	78.86938262743676	51.30512499799619	32.47937473795487																																																																																																							
Tidjanibacter																																																																																																										16.60954713333713			11.0								28.604336146370603			29.430946296087548																32.35564261815687		24.587409807958533						26.281033212974013				
Timonella																																																																													8.751710785669648																																																																							
Tissierella														12.116887014692983																												21.0																																																																																											19.76848059355836															
Tolumonas																																																																																											13.0																																																									
Treponema																																																																													1.0																																											43.0													215.00000000000009	68.0										33.0	51.941044356666495			
Trichococcus																																																																							19.00114498860801	472.00000000000017												15.999999999999998																																																																
Trichocoleus											13.000000000000002	25.0			34.0															18.0																																									19.0																																																																													
Trichodesmium																																10.55259105068478																																																																																																																				
Trichormus					17.215619662526084																																																																																																																																															
Trinickia																											226.7482774948554			28.000000000091585					44.7290782899404	107.93780605477932																																																																																																																
Tropicihabitans																																																																													3.2482892143303532																																																																							
